DateTime,AddedIPs,RemovedIPs
1559093776,651,575
1559096409,17,28
1559097136,608,0
1559102342,96,43
1559103607,594,0
1559106741,587,0
1559110126,647,553
1559113963,584,548
1559117797,609,545
1559121394,590,1172
1559126192,539,623
1559130282,648,584
1559134351,602,589
1559138947,625,669
1559142759,589,1217
1559147310,590,0
1559154512,576,680
1559163616,1095,1900
1559173690,35,17
1559177770,9,12
1559185460,8,21
1559188357,584,4183
1559188743,86,58
1559210168,581,1177
1559213301,604,642
1559216430,582,0
1559219562,594,0
1559223134,591,0
1559226757,613,0
1559229858,584,652
1559233492,570,0
1559237557,586,0
1559241157,595,0
1559246926,567,807
1559250015,1091,1745
1559251967,578,573
1559260101,25,0
1559263943,13,19
1559266572,586,635
1559269233,563,0
1559271632,21,13
1559275721,633,0
1559288930,740,1132
1559291533,612,0
1559309562,599,0
1559316038,637,0
1559321803,604,0
1559326134,588,0
1559330657,580,0
1559335004,614,0
1559336415,1115,1786
1559344812,27,16
1559349883,606,546
1559352488,21,23
1559356329,12,0
1559360436,588,595
1559361542,93,49
1559363562,607,0
1559391156,590,2812
1559392090,449,0
1559422815,1030,1532
1559426455,592,2889
1559433133,33,21
1559436971,29,16
1559440096,592,0
1559444934,665,29
1559447942,101,45
1559450677,582,0
1559456436,580,0
1559462684,676,1117
1559483780,602,2323
1559486688,634,0
1559491698,666,1141
1559496768,607,0
1559498900,648,0
1559501316,607,0
1559504683,604,0
1559509216,779,1958
1559511378,593,0
1559515243,624,595
1559518098,35,14
1559521230,590,0
1559525767,14,17
1559529615,664,580
1559535164,742,44
1559540680,621,0
1559544258,589,0
1559548858,600,570
1559552440,602,0
1559560126,612,549
1559573083,668,1148
1559575946,613,0
1559581452,631,0
1559595615,999,2050
1559603288,6,0
1559607135,12,6
1559610971,19,15
1559614841,608,1774
1559620743,112,49
1559625877,609,0
1559632429,624,1146
1559659450,626,3452
1559663545,645,554
1559682015,1023,2066
1559692093,32,32
1559695931,21,0
1559697632,613,1753
1559703615,9,21
1559704843,623,1183
1559707143,129,63
1559711335,598,1126
1559715640,663,557
1559722129,596,1159
1559726417,622,1139
1559739655,617,2358
1559743492,636,625
1559751636,647,1222
1559755009,631,0
1559760016,686,0
1559765326,622,0
1559768892,697,0
1559774177,1490,2077
1559777291,29,0
1559778527,647,0
1559784967,6,27
1559788806,12,0
1559792175,588,0
1559793543,169,76
1559802979,585,875
1559820013,611,2404
1559824335,638,623
1559834657,643,1863
1559847686,694,597
1559854816,1036,1807
1559861302,583,1160
1559862017,17,4
1559865690,19,18
1559869446,13,0
1559873286,12,16
1559879942,170,109
1559884329,594,550
1559905454,579,574
1559922265,624,0
1559930174,674,0
1559934501,589,0
1559937156,572,0
1559940500,606,0
1559944096,1619,1470
1559947728,636,0
1559950328,32,22
1559952295,586,0
1559954893,590,0
1559958025,615,32
1559961853,12,44
1559962837,668,647
1559965458,617,486
1559966343,105,169
1559968356,618,0
1559972660,656,571
1559977462,566,1161
1559982978,595,543
1559985860,619,562
1559988740,563,0
1559992338,590,552
1559995695,656,557
1559998843,595,0
1560003145,638,623
1560006743,667,584
1560010810,576,546
1560014656,592,540
1560018980,637,1086
1560022575,654,541
1560024015,946,1664
1560025457,588,608
1560029057,650,613
1560033143,585,559
1560035532,12,3
1560036009,471,547
1560039371,18,21
1560043207,16,0
1560043945,562,1151
1560047050,14,0
1560048264,616,569
1560052742,96,58
1560055462,587,574
1560066279,581,1699
1560071301,555,557
1560075370,580,587
1560078518,576,0
1560082106,572,561
1560085466,646,546
1560089051,609,590
1560092653,605,565
1560096032,654,589
1560104175,591,1120
1560107543,580,543
1560111143,1334,2198
1560115460,580,575
1560118340,660,588
1560122519,596,554
1560124333,38,7
1560126017,625,539
1560128165,17,10
1560130344,580,0
1560133941,547,551
1560135850,10,33
1560138008,559,556
1560139142,83,73
1560151453,562,2181
1560167779,565,2271
1560170666,623,550
1560174260,587,0
1560180018,601,1110
1560187218,643,550
1560192261,614,1094
1560193215,971,1751
1560208809,10,2
1560212650,17,15
1560216486,14,17
1560220324,14,11
1560225542,71,77
1560241216,609,7248
1560254905,607,2234
1560259951,683,1138
1560268091,649,1753
1560278670,202,336
1560280817,1617,3694
1560294541,507,1805
1560295452,133,644
1560298342,24,1
1560302180,11,29
1560306023,19,0
1560311942,114,67
1560321872,500,4231
1560322345,130,823
1560327162,589,1169
1560340109,599,2262
1560353788,628,2323
1560362415,1057,2050
1560364362,575,1693
1560371541,602,1138
1560375132,606,579
1560379936,590,0
1560383063,27,27
1560383545,637,547
1560390733,16,19
1560394574,16,35
1560396505,660,1693
1560398342,102,95
1560402261,642,0
1560412581,582,1091
1560416423,596,616
1560420509,618,542
1560424828,620,570
1560430582,669,1208
1560437076,214,1212
1560440412,615,0
1560444506,611,1178
1560448098,639,652
1560448817,1095,1932
1560458658,651,1147
1560461770,605,593
1560465618,594,610
1560468250,10,0
1560469218,638,0
1560472092,19,6
1560473550,614,594
1560475930,19,20
1560479777,9,19
1560484743,104,64
1560486495,500,1380
1560486732,102,339
1560504500,599,0
1560507859,584,0
1560511228,632,0
1560517453,646,0
1560521061,637,0
1560525140,589,0
1560529465,578,0
1560533787,626,0
1560535216,1074,1121
1560537387,657,0
1560540977,587,0
1560545311,572,0
1560548669,584,0
1560552288,610,0
1560553448,16,11
1560557291,26,2
1560557784,590,0
1560561130,17,0
1560562587,548,0
1560564969,20,0
1560567370,592,0
1560571224,623,0
1560580096,680,53
1560601219,585,1754
1560614448,594,1818
1560622581,1716,2089
1560625952,603,0
1560629554,593,597
1560633378,582,597
1560638656,559,1198
1560641767,33,9
1560644175,615,532
1560649476,613,604
1560653058,578,0
1560653533,14,30
1560657542,116,55
1560666740,560,2336
1560673241,612,1181
1560686440,581,1143
1560700816,697,1671
1560726733,11,3
1560730576,20,18
1560734407,15,15
1560738246,12,0
1560743942,110,60
1560754567,587,7597
1560756256,552,569
1560760115,621,593
1560763687,605,570
1560767565,642,590
1560774045,598,567
1560777402,613,581
1560782898,607,1131
1560787216,1030,1692
1560788658,594,564
1560815292,27,48
1560822969,19,17
1560826814,15,29
1560829704,572,4564
1560830342,122,54
1560833357,588,575
1560838121,600,580
1560841962,606,595
1560849869,676,1116
1560864737,632,1847
1560865702,371,0
1560873616,1193,1707
1560887790,600,1784
1560889470,565,0
1560893078,633,0
1560900728,42,0
1560907240,561,601
1560908405,12,15
1560910830,568,571
1560912253,12,0
1560916742,111,66
1560924747,611,1130
1560931250,622,1153
