DateTime,Entries,UniqueIPs
1560971303,17488,17956
1560973235,17478,17946
1560975135,17482,17950
1560977054,17485,17953
1560978978,17483,17952
1560981136,17479,17948
1560984048,17467,17935
1560985962,17472,17940
1560987862,17467,17935
1560989782,17470,17937
1560991721,17482,17952
1560993640,17484,17954
1560995537,17483,17953
1560997474,17482,17952
1560999373,17480,17950
1561001304,17471,17941
1561003236,17469,17940
1561005160,17476,17948
1561007063,17490,17962
1561008975,17484,17957
1561010918,17490,17962
1561012812,17503,17976
1561014761,17504,17978
1561016677,17502,17976
1561018595,17508,17982
1561020495,17512,17987
1561022416,17515,17990
1561024355,17520,17995
1561026255,17535,18010
1561028189,17532,18008
1561030094,17539,18014
1561032043,17535,18010
1561033938,17527,18002
1561035875,17525,17999
1561037795,17532,18007
1561040204,17539,18015
1561042117,17541,18018
1561045952,17520,17996
1561047856,17523,17999
1561049772,17526,18001
1561051715,17522,17997
1561053626,17528,18003
1561055534,17535,18010
1561057475,17538,18013
1561059380,17545,18019
1561061325,17551,18025
1561063212,17556,18030
1561065157,17563,18037
1561067075,17565,18038
1561068974,17567,18040
1561070895,17564,18037
1561074752,17558,18031
1561076654,17559,18033
1561078591,17557,18030
1561080490,17552,18025
1561082425,17546,18020
1561084335,17549,18023
1561087208,17535,18009
1561089148,17537,18012
1561091053,17544,18019
1561092968,17546,18021
1561094888,17545,18020
1561096833,17550,18025
1561098758,17547,18021
1561100676,17558,18032
1561102570,17560,18034
1561104518,17565,18039
1561106413,17586,18060
1561108345,17589,18064
1561110251,17587,18062
1561112182,17598,18073
1561114097,17607,18082
1561116034,17617,18091
1561117956,17633,18107
1561119858,17632,18106
1561121768,17636,18109
1561123709,17636,18109
1561125880,17648,18121
1561127792,17653,18126
1561129714,17659,18133
1561131876,17663,18136
1561133800,17671,18145
1561135716,17678,18152
1561137608,17680,18154
1561139536,17688,18162
1561141455,17691,18164
1561143373,17699,18172
1561145309,17703,18177
1561147238,17720,18194
1561149162,17719,18193
1561151059,17720,18194
1561152967,17727,18201
1561154925,17721,18196
1561156848,17726,18199
1561158875,17727,18200
1561160677,17728,18201
1561162600,17733,18204
1561164762,17738,18209
1561166662,17746,18217
1561168573,17758,18229
1561170500,17764,18235
1561172433,17763,18233
1561174361,17758,18228
1561176256,17763,18234
1561178176,17759,18230
1561180122,17761,18232
1561183936,17750,18220
1561185876,17748,18218
1561187777,17755,18225
1561189701,17756,18226
1561191632,17755,18224
1561193554,17766,18234
1561195456,17768,18236
1561197396,17770,18238
1561199562,17767,18235
1561203372,17767,18235
1561205322,17773,18240
1561207235,17772,18239
1561209139,17777,18244
1561211052,17778,18245
1561212988,17778,18244
1561214919,17780,18246
1561216839,17780,18246
1561218754,17786,18252
1561220680,17800,18266
1561222595,17801,18267
1561224516,17803,18269
1561226465,17804,18270
1561228351,17799,18264
1561230525,17816,18281
1561232414,17818,18282
1561234337,17817,18281
1561236274,17819,18283
1561238422,17821,18285
1561240358,17822,18287
1561242249,17819,18284
1561244171,17822,18287
1561246090,17816,18281
1561248039,17820,18284
1561249961,17813,18277
1561251857,17817,18281
1561253772,17816,18282
1561255714,17812,18277
1561257879,17801,18267
1561259797,17800,18266
1561261695,17803,18270
1561263629,17806,18271
1561265530,17809,18273
1561267451,17807,18272
1561269388,17807,18272
1561271289,17799,18265
1561273239,17815,18282
1561275139,17811,18278
1561277075,17816,18283
1561278996,17824,18291
1561280922,17818,18287
1561282834,17819,18288
1561284730,17822,18291
1561286652,17827,18296
1561288595,17819,18288
1561290501,17821,18291
1561292436,17827,18297
1561294368,17829,18300
1561296252,17832,18304
1561298168,17835,18307
1561300360,17844,18316
1561302268,17845,18318
1561304188,17840,18314
1561306112,17852,18326
1561308008,17868,18342
1561309931,17872,18344
1561311853,17886,18358
1561313791,17883,18356
1561315696,17874,18346
1561317856,17870,18342
1561319790,17877,18350
1561321691,17889,18362
1561323627,17887,18360
1561325555,17897,18369
1561327457,17879,18351
1561329403,17916,18388
1561331316,17924,18396
1561333210,17929,18399
1561335159,17951,18421
1561337054,17955,18424
1561338974,17956,18425
1561340893,17959,18429
1561342809,17955,18425
1561344752,17947,18418
1561346650,17942,18412
